efta_number,entity_type,entity_value,corpus_hit_count,registry_match,phone_csv_match,dataset,llm_classification,llm_sensitivity
EFTA00219222,name,"Inlomal Use",25,,0,9,METADATA_STRIP,LOW
EFTA00219476,name,"Fuel Strtharge",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220097,name,"We Rorkevon",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220120,name,"We Rorkevon",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220173,name,"Fuel Strtharge",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220186,name,"Inlomal Use",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220208,name,"Inlomal Use",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220267,name,"Fuel Strtharge",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220301,name,"Total Transponation Charges",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220490,name,"Cecile Steen",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220490,name,"Residential Gayety",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220507,name,"Cecile Steen",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220507,name,"Residential Gayety",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220526,name,"Cecile Steen",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220602,name,"Cecile Steen",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220620,name,"Cecile Steen",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00221721,name,"Bear Stems",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00221846,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00222018,name,"United Food",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222428,name,"United Food",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222482,name,"United Food",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222670,name,"Habitual Off",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222670,name,"Drug Off",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222670,name,"Clerk Against Defendant",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224531,name,"Contact Prior",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224912,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00226107,name,"Vicarious Liability",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00226849,name,"The Honorable Edward",25,,0,9,NAME_REMOVAL,HIGH
EFTA00226988,name,"Interrogs And",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00226988,name,"Objection Sustained",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00226988,name,"To Obtain Service",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00226988,name,"Default Entered",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00229698,name,"Ore No",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234108,name,"Actual Place",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234224,name,"Ave Nue",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00240407,name,"Boynton Bead",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00258915,name,"Tunnel Entrance",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259133,name,"Tunnel Entrance",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259133,name,"Auto Repair",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259898,name,"New York Public Library",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261255,name,"Maximilia Cordero",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261604,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261629,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261629,name,"Birgus International",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261629,name,"Social Media Program",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262077,name,"Debit Success",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262282,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262576,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262626,name,"Graves Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262626,name,"Collins St West",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262626,name,"David Cemetery",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263073,name,"Hieu Van Le",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"William Smith",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Beauty Lounge Franchise",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Social Media Program",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263797,name,"Ann Winblad",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Health Stores",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Health Retreats",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Six Flags Great American",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Beauty Lounge Franchise",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263797,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,HIGH
EFTA00263917,name,"Ann Winblad",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263917,name,"David Cemetery",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263992,name,"Blockbuster Video",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264019,name,"Chicken Bar",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264168,name,"Inpatient Dashboards",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264273,name,"Ann Winblad",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264301,name,"Federal Labor",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264301,name,"Hieu Van Le",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264371,name,"Rhodes Scholar",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264440,name,"Federal Labor",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264440,name,"Hieu Van Le",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264549,name,"Hieu Van Le",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264549,name,"Port Pirie Medical Clinic",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264586,name,"Memorial High",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264823,name,"William Smith",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264858,name,"Ef You",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264940,name,"William Smith",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265116,name,"Inpatient Dashboards",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265116,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265116,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265148,name,"William Smith",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265148,name,"Memorial High",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Weekend Wonders",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Six Flags Great American",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265247,name,"William Smith",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265247,name,"Inpatient Dashboards",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Gertrude Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Six Flags Great American",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Three Framed Picture",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Beauty Lounge Franchise",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Public Hospital",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Ann Winblad",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Health Store",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Haunted Hotel",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Weekend Wonders",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Three Framed Picture",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Inpatient Dashboards",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Gertrude Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265510,name,"Graves Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265510,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265510,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265510,name,"Fraudulent Activity Real",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265583,name,"Services Australia",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Gertrude Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Ann Winblad",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Beauty Lounge Franchise",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"St Ot",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Health Store",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Weekend Wonders",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Haunted Hotel",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Six Flags Great American",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Three Framed Picture",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Beauty Lounge Franchise",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266081,name,"Social Media Program",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266112,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Weekend Wonders",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"David Cemetery",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266119,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266155,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266155,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266187,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266208,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Carolyn Andriano",25,"Carolyn Andriano",0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Health Stores",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Weekend Wonders",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Health Retreats",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Three Framed Picture",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Works Australia",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Quiet Mind Meditation",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Theme Restaurants",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266219,name,"Touch Bistro",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268169,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268677,name,"Officer Scott Kelly",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268677,name,"Gertrude Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268962,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00269036,name,"Allan Patience",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00269036,name,"Port Pirie Health Advisory",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00269036,name,"Services Australia",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00269036,name,"Graves Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00277113,name,"Judge Salas",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00281451,name,"Indoor Chemical",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285006,name,"Presidents Office",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285497,name,"Dan Baker",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00297983,name,"Staff Entrance",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00307013,name,"Alexandra Keating",25,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00307015,name,"Alexandra Keating",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00323364,name,"Virgin Strive Challenge",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00329518,name,"Burrard Street",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00334244,name,"Svetlana Pozhidaeva",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00337696,name,"The Wayfarer",25,,0,9,NAME_REMOVAL,HIGH
EFTA00337859,name,"The Wayfarer",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00393236,name,"Svetlana Pozhidaeva",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00393240,name,"Svetlana Pozhidaeva",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00399801,name,"Staff Entrance",25,,0,9,NAME_REMOVAL,HIGH
EFTA00434346,name,"Alexandra Keating",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00434348,name,"Alexandra Keating",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00441013,name,"Airport Blvd",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00466490,name,"Cancun Trip",25,,0,9,OTHER,LOW
EFTA00486241,name,"Foreign Winners",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00487778,name,"Mrs Karyna Shuliak",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00487783,name,"Mrs Karyna Shuliak",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00487787,name,"Mrs Karyna Shuliak",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00487792,name,"Mrs Karyna Shuliak",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00487796,name,"Mrs Karyna Shuliak",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00495578,name,"Tunnel Entrance",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00510224,name,"Palm Beach Inte",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00525696,name,"Mariana Doval",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00531156,name,"Mariana Doval",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00531161,name,"Mariana Doval",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00535174,name,"Sarah Kensington",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00536398,name,"Mariana Doval",25,,0,9,NAME_REMOVAL,MEDIUM
EFTA00536403,name,"Mariana Doval",25,,0,9,OTHER,MEDIUM
EFTA01317297,name,"Transporlaban Charge",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01319252,name,"Transporlatice Charge",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01355851,name,"Red Hook On",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01407101,name,"Document Reference",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01412002,name,"Document Reference",24,,0,10,NAME_REMOVAL,HIGH
EFTA01525092,name,"Same Fee",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525784,name,"Chase Beak",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525970,name,"Chase Military Banking",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525975,name,"Chase Military Banking",24,,0,10,NAME_REMOVAL,LOW
EFTA01525982,name,"Chase Beak",24,,0,10,NAME_REMOVAL,LOW
EFTA01595370,name,"Confidential Trec",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01595425,name,"Confidential Trec",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01612898,name,"Knowledge Discovery",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01613143,name,"Klaus Schwab",24,,0,10,OTHER,MEDIUM
EFTA01652061,name,"Susannah Reid",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01652143,name,"Susannah Reid",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01652208,name,"Susannah Reid",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01652337,name,"Susannah Reid",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01652521,name,"Michelle Burford",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01652971,name,"Susannah Reid",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656500,name,"Property Casualty Company",24,,0,10,METADATA_STRIP,LOW
EFTA01700232,name,"Text Messa",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01700232,name,"Sltus Address",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01736103,name,"Shell Gas Station",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01736103,name,"Florida Turnpike",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01759759,name,"Emma Shimony",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01760978,name,"Hawthorne Aviation Passengers",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01869808,name,"Jeffrey Epsteinfieevacalion",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01915729,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01916153,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01917045,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01918170,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01971010,name,"Hawthorne Aviation Passengers",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01971481,name,"Hawthorne Aviation Passengers",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01977426,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01977482,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01977636,name,"Polina Sikorska",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02076953,name,"Emma Shimony",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02077082,name,"Emma Shimony",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02077091,name,"Emma Shimony",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02077372,name,"Emma Shimony",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02097678,name,"Precor Machines",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02099266,name,"Hi Polina",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02101852,name,"Nick Gebhart",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314867,name,"Transporlaban Charge",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314988,name,"Transporlatice Charge",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01316243,name,"Mtn Code",24,,0,10,NAME_REMOVAL,HIGH
EFTA01688396,name,"Katherine Fernandez Rundle",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA02273896,name,"New York En",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02287155,name,"Karyna Shuhak",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02289232,name,"To Dada",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02404942,name,"Polina Sikorska",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02567424,name,"Dear Masha",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02571053,name,"Polina Sikorska",24,,0,11,NAME_REMOVAL,MEDIUM
EFTA02650114,name,"Koch Theater",24,,0,11,OTHER,LOW
EFTA02686105,name,"Senior Correspondent",24,,0,11,NAME_REMOVAL,HIGH
EFTA02686105,name,"Aviva Plc",24,,0,11,NAME_REMOVAL,HIGH
EFTA02686105,name,"Martin School",24,,0,11,NAME_REMOVAL,HIGH
EFTA01271124,name,"Maimed You",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01282143,name,"Interior Decorator",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01283126,name,"Date Ida",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01283126,name,"Mantel Status",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01285134,name,"Outgoing Money Toni",24,,0,10,NAME_REMOVAL,HIGH
EFTA01285134,name,"Outgoing Money Tend",24,,0,10,NAME_REMOVAL,HIGH
EFTA01287092,name,"Cash Mgmi Trsfr Cr",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01287092,name,"Outgoing Money Toni",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01287313,name,"Outgoing Money Toni",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01287313,name,"Cash Mgmi Trsfr Dr",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01287382,name,"Cash Mgmi Trsfr Cr",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01287680,name,"Cash Mgml Trsfr Cr",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01288348,name,"Cash Mgmi Trsfr Cr",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01292472,name,"East Elmhurst",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01293890,name,"New York State Insurance Fund",24,,0,10,NAME_REMOVAL,HIGH
EFTA01297422,name,"Karyna Shuhak",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01300113,name,"Al Hayat Newspaper",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01300113,name,"Hayat Newspaper",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01300268,name,"Mrs Johnson",24,,0,10,emails_removed,HIGH
EFTA01304178,name,"Hilian Bedminster",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01308669,name,"Mal Me",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01308711,name,"Ws Ma",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309340,name,"Still Date",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309340,name,"Site One Landscape",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309340,name,"Saw Cuts",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309412,name,"On Sal",24,,0,10,NAME_REMOVAL,HIGH
EFTA01309412,name,"Hilian Bedminster",24,,0,10,NAME_REMOVAL,HIGH
EFTA01309489,name,"Water Sport Dock Box",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309683,name,"Item Date Tine Called",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01310111,name,"Item Date Tine Called",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01312620,name,"Entry Oa",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01312648,name,"Transporlatice Charge",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01312648,name,"Fetes Use",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01329795,name,"Including Articles",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01331448,name,"Vice Presi",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01333681,name,"City Ta",24,,0,10,NAME_REMOVAL,HIGH
EFTA01338421,name,"Chestnut Street",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01338438,name,"Verizon Legal Compliance",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01338481,name,"Verizon Legal Compliance",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525587,name,"Other Withdrawah",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525630,name,"Chase Beak",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01658425,name,"General Daniel Cameron",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01726077,name,"You Km",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01726077,name,"Meiling Address",24,,0,10,NAME_REMOVAL,MEDIUM
EFTA01726077,name,"Mtg Sec",24,,0,10,NAME_REMOVAL,MEDIUM
