source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,25,55,3501.138-010,2008.08.24,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,56,3501.138-011,,Palm Beach County record search and application,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,57,3501.138-012,,Florida S.A.V.I.C. [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,58,3501.138-013,,Florida S.A.V.I.C. [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,59,3501.138-014,2008.12.01,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,60,3501.138-015,,Interview 302,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,61,3501.138-016,,Interview notes,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,62,3501.138-017,,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,63,3501.138-018,,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,26,1,3501.138-101,2008.07.08,Letter to Jeffrey Herman from [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,2,3501.138-102,2008.07.22,Letter to Jeffrey Herman [redacted] certified mail receipt,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,3,3501.138-103,,Letter [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,4,3501.138-104,,Internet,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,5,3501.138-105,,Photocopy of [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,6,3501.138-106,,Re-investigation authorization,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,7,3501.138-121,2007.12.03,Florida S.A.V.I.C. individual summary page for [redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,8,3501.138-122,,PBPD probable cause affidavit regarding [redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,9,3501.138-123,2008.05.01,FBI report regarding interview with [redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,10,3501.138-124,,Interview 302,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,11,3501.138-125,,Interview notes,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,12,3501.138-126,,Audio file (full tape recording) side A,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,13,3501.138-127,,Audio file (full tape recording) side B,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,14,3501.138-128,,Audio file (copy from tape recording),,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,15,3501.138-129,,Police report,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,16,3501.138-130,,Various search records regarding [redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,17,3501.138-131,,Various search records regarding [redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,18,3501.138-132,2005.10.04,[redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,19,3501.138-133,,Lead and cover sheets,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,20,3501.138-134,2008.08.04,[redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,21,3501.138-135,,Palm Beach County record search and application,,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,22,3501.138-136,2008.09.04,[redacted],,2023.07.13,visual_retranscribe_p26
EFTA00095751,26,23,3501.138-137,,[redacted],N/A,,visual_retranscribe_p26
EFTA00095751,26,24,3501.139,,,,,visual_retranscribe_p26
EFTA00095751,26,25,3501.139-001,2003.01.14,Visa card/loan interview 302,N/A,2023.08.12,visual_retranscribe_p26
EFTA00095751,26,26,3501.140,,,,,visual_retranscribe_p26
EFTA00095751,26,27,3501.140-001,2007.04.24,LexIS full information,N/A,2023.04.12,visual_retranscribe_p26
EFTA00095751,26,28,3501.141,,,,,visual_retranscribe_p26
EFTA00095751,26,29,3501.141-001,,Interview [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,30,3501.142,,,,,visual_retranscribe_p26
EFTA00095751,26,31,3501.142-001,2021.01.26,Sub complaint,,2023.08.12,visual_retranscribe_p26
EFTA00095751,26,32,3501.142-002,2021.06.01,[redacted] certified mail and filing regarding [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,33,3501.142-003,,Interview 302,Jeffrey Pagliuca,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,34,3501.143,,,,,visual_retranscribe_p26
EFTA00095751,26,35,3501.143-001,2007.12.08,Interview notes,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,36,3501.143-002,,Interview 302,N/A,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,37,3501.144,,,,,visual_retranscribe_p26
EFTA00095751,26,38,3501.144-001,,National comprehensive report for [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,39,3501.144-002,2005.12.18,Florida S.A.V.I.C. individual summary page for [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,40,3501.144-003,,,N/A,,visual_retranscribe_p26
EFTA00095751,26,41,3501.144-004,,,N/A,,visual_retranscribe_p26
EFTA00095751,26,42,3501.144-005,2008.08.01,Florida S.A.V.I.C. individual summary page for [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,43,3501.144-006,,Palm Beach Police Department evidence/property tracking report,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,44,3501.144-007,2005.08.16,Palm Beach Police Department property receipt,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,45,3501.144-008,,Florida S.A.V.I.C. [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,46,3501.144-009,,Florida S.A.V.I.C. [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,47,3501.144-010,,[redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,48,3501.144-011,,Interview 302,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,49,3501.144-012,,Interview notes,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,50,3501.144-013,,Letter [redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,51,3501.144-014,,Lead cover sheet,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,52,3501.144-015,,[redacted],,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,53,3501.144-016,,Police report,,2023.04.13,visual_retranscribe_p26
EFTA00095751,26,54,3501.144-017,,Re-investigation authorization,,2023.04.13,visual_retranscribe_p26
EFTA00095751,27,1,3501.144-020,2018.12.04,FBI memorandum regarding providing victim/witness to future [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,2,3501.144-030,2018.12.04,[redacted] report regarding forwarding information to [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,3,3501.144-040,2018.12.04,[redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,4,3501.144-050,,Memorandum regarding [redacted] contact with [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,5,3501.144-055,2018.03.13,[redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,6,3501.144-056,,Interview 302,,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,7,3501.144-057,,[redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,8,3501.144-058,2018.03.15,Interview 302,,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,9,3501.144-059,2018.03.15,[redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,10,3501.144-060,,Document provided [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,11,3501.144-061,,Interview 302,,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,12,3501.144-062,,Insurance [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,13,3501.144-063,2007.12.12,National comprehensive report regarding [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,14,3501.144-064,,,N/A,,visual_retranscribe_p27
EFTA00095751,27,15,3501.144-065,2017.12.04,FBI report regarding investigation and victim information,,2023.07.13,visual_retranscribe_p27
EFTA00095751,27,16,3501.144-066,,[redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,17,3501.144-067,,FBI report regarding [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,18,3501.144-068,,FBI report regarding [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,19,3501.144-069,,Police report,,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,20,3501.144-070,2008.03.18,Palm Beach County record search and application,,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,21,3501.144-071,,LexIS/internet search of [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,22,3501.144-072,,Various search records regarding [redacted],,2023.04.13,visual_retranscribe_p27
EFTA00095751,27,23,3501.144-073,2005.07.08,Email regarding [redacted],,2023.01.13,visual_retranscribe_p27
EFTA00095751,27,24,3501.144-074,,Lead and cover sheets,,2023.01.13,visual_retranscribe_p27
EFTA00095751,27,25,3501.144-075,2005.07.14,TOPS information print out,,2023.01.13,visual_retranscribe_p27
EFTA00095751,27,26,3501.144-076,,Email regarding [redacted],,2023.01.13,visual_retranscribe_p27
EFTA00095751,27,27,3501.144-080,,GPS shipping label,Karen Meybeeck,2023.01.13,visual_retranscribe_p27
EFTA00095751,27,28,3501.145,,,,,visual_retranscribe_p27
EFTA00095751,27,29,3501.145-001,2023.02.03,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,30,3501.145-002,2023.02.03,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,31,3501.145-003,2023.01.18,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,32,3501.145-004,2023.01.18,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,33,3501.145-005,,Interview 302,,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,34,3501.145-006,2023.02.14,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,35,3501.145-007,,Photographs from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,36,3501.145-008,2023.02.13,Photographs from [redacted] (3501.145-008 through 3501.145-069),,2023.05.13,visual_retranscribe_p27
EFTA00095751,27,37,3501.145-070,2023.02.11,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,38,3501.145-071,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,39,3501.145-072,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,40,3501.145-073,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,41,3501.145-074,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,42,3501.145-075,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,43,3501.145-076,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,44,3501.145-077,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,45,3501.145-078,2023.03.11,Email from [redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,46,3501.145-079,2023.03.11,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,47,3501.145-080,2017.11.27,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,27,48,3501.145-081,,[redacted],,2023.04.12,visual_retranscribe_p27
EFTA00095751,28,1,3501.145-085,,Email from [redacted],,,visual_retranscribe_p28
EFTA00095751,28,2,3501.145-086,,Email from [redacted],,,visual_retranscribe_p28
EFTA00095751,28,3,3501.145-087,2021.03.04,Email from [redacted],,,visual_retranscribe_p28
EFTA00095751,28,4,3501.145-088,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,5,3501.145-089,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,6,3501.145-090,2021.03.04,Email from [redacted],,,visual_retranscribe_p28
EFTA00095751,28,7,3501.145-091,2021.03.04,Email from [redacted],,,visual_retranscribe_p28
EFTA00095751,28,8,3501.145-092,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,9,3501.145-093,2021.03.04,Individual notes,,,visual_retranscribe_p28
EFTA00095751,28,10,3501.145-094,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,11,3501.145-095,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,12,3501.145-096,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,13,3501.145-097,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,14,3501.145-098,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,15,3501.145-099,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,16,3501.145-100,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,17,3501.145-101,2021.03.04,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,18,3501.145-102,2021.03.06,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,19,3501.145-103,2021.03.06,[redacted],,,visual_retranscribe_p28
EFTA00095751,28,20,3501.145-104,2021.03.06,[redacted] (interview notes),,,visual_retranscribe_p28
EFTA00095751,28,21,3501.145-105,2021.10.13,[redacted] (interview notes),N/A,,visual_retranscribe_p28
EFTA00095751,28,22,3501.146,,,,,visual_retranscribe_p28
EFTA00095751,28,23,3501.146-001,2006.08.03,Florida S.A.V.I.D. individual summary page for [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,24,3501.146-002,2006.08.21,PBASS screening for house along [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,25,3501.146-003,,School records for [redacted],,2021.09.11,visual_retranscribe_p28
EFTA00095751,28,26,3501.146-004,,AD Call information for [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,27,3501.146-005,2006.08.04,[redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,28,3501.146-006,,twitter [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,29,3501.146-007,,Google search re [redacted] victim information,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,30,3501.146-008,2004.08.19,[redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,31,3501.146-009,,Individual notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,32,3501.146-010,2004.08.19,[redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,33,3501.146-011,,Individual notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,34,3501.146-012,2004.08.18,ADT CAD Call information,,2021.07.23,visual_retranscribe_p28
EFTA00095751,28,35,3501.146-013,2006.07.13,[redacted],,2021.07.23,visual_retranscribe_p28
EFTA00095751,28,36,3501.146-014,2006.07.19,Florida S.A.V.I.D. individual summary page for [redacted],,2021.07.23,visual_retranscribe_p28
EFTA00095751,28,37,3501.146-015,,Parallel construction records regarding [redacted],,2021.07.23,visual_retranscribe_p28
EFTA00095751,28,38,3501.146-016,2006.06.28,HR report regarding [redacted],N/A,,visual_retranscribe_p28
EFTA00095751,28,39,3501.146-017,,Internal [redacted],N/A,,visual_retranscribe_p28
EFTA00095751,28,40,3501.147,,,,,visual_retranscribe_p28
EFTA00095751,28,41,3501.147-001,,Interview notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,42,3501.147-002,,Interview 302,,2021.04.11,visual_retranscribe_p28
EFTA00095751,28,43,3501.147-003,2021.01.06,Interview notes,N/A,,visual_retranscribe_p28
EFTA00095751,28,44,3501.148,,,Patrick McKenna,,visual_retranscribe_p28
EFTA00095751,28,45,3501.148-001,2006.11.22,Florida S.A.V.I.D. individual summary page for Patrick McKenna,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,46,3501.148-002,2006.11.22,Florida S.A.V.I.D. individual summary page for Patrick McKenna,N/A,2021.04.15,visual_retranscribe_p28
EFTA00095751,28,47,3501.149,,,,,visual_retranscribe_p28
EFTA00095751,28,48,3501.149-001,2007.01.22,Florida S.A.V.I.D. individual summary,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,49,3501.149-002,2004.12.17,PBASS screening regarding [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,50,3501.149-003,,School records regarding [redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,51,3501.149-004,2006.07.21,Palm Beach Police Department Incident report,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,52,3501.149-005,2006.07.17,[redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,53,3501.149-006,,Florida S.A.V.I.D. street license/registration [redacted],,,visual_retranscribe_p28
EFTA00095751,28,54,3501.149-007,2006.07.19,[redacted],,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,55,3501.149-008,2006.07.19,Interview notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,56,3501.149-009,,Individual notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,57,3501.149-010,,Individual notes,,2021.04.12,visual_retranscribe_p28
EFTA00095751,28,58,3501.149-011,,[redacted] (part 1),,2021.04.12,visual_retranscribe_p28
EFTA00095751,29,1,3501.149-012,,Email from [redacted],,,visual_retranscribe_p29
EFTA00095751,29,2,3501.149-013,2007.09.06,Florida S.A.V.I.D. individual summary page for [redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,3,3501.149-014,2007.09.07,Record check regarding [redacted] intelligence report,,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,4,3501.149-015,2007.09.17,Record check regarding [redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,5,3501.149-016,,Individual notes,,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,6,3501.149-017,2008.03.18,Testimony [redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,7,3501.149-018,2008.04.28,Testimony [redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,8,3501.149-019,2021.02.14,Electronic 302,,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,9,3501.149-020,,[redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,10,3501.149-021,,[redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,11,3501.149-041,2006.08.03,Florida S.A.V.I.D. street license transaction page for [redacted],,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,12,3501.149-042,,Sundial video file,,2021.04.12,visual_retranscribe_p29
EFTA00095751,29,13,3501.149-043,2021.04.24,Medical records,,2021.07.13,visual_retranscribe_p29
EFTA00095751,29,14,3501.149-045,2007.12.12,Sunbiz search records regarding [redacted],,2021.07.23,visual_retranscribe_p29
EFTA00095751,29,15,3501.149-046,,HR report regarding history for [redacted],,2021.07.23,visual_retranscribe_p29
EFTA00095751,29,16,3501.149-047,2008.01.16,[redacted],,2021.07.23,visual_retranscribe_p29
EFTA00095751,29,17,3501.149-048,2006.02.24,Letter [redacted],,2021.07.23,visual_retranscribe_p29
EFTA00095751,29,18,3501.149-049,,[redacted],,2021.07.23,visual_retranscribe_p29
EFTA00095751,29,19,3501.149-050,,Letter from [redacted],,2021.07.23,visual_retranscribe_p29
